model_version,query_type,device_type,quality_score,latency_ms,cost
A,billing,desktop,0.8812520121652296,1232.4937463106928,0.4428949412645672
A,account,desktop,0.8522127420253578,1046.1370974539584,0.4276784765533897
A,account,desktop,0.9168254921785202,1365.1232097633908,0.38713499996911055
A,account,mobile,0.8450766009104481,1359.20564473097,0.45410561564965707
A,billing,desktop,0.8914090578684565,1279.8009298232914,0.39354829424351084
A,billing,desktop,0.8895440501677898,1254.2491591870526,0.35741689128328036
A,account,desktop,0.9442947782915789,1464.178218730106,0.36205146505483277
A,account,mobile,0.9137349116439977,1199.9529491082337,0.3510629581845117
A,billing,mobile,0.8887486520627428,1022.7188811868798,0.3863794991698157
A,account,mobile,0.9308883149600143,1267.4210869248461,0.4616862139168097
A,technical,desktop,0.9595103774508656,1512.907057430567,0.3597452409484746
A,billing,desktop,0.9178905153175931,1047.7860760221222,0.4094237880509052
A,account,desktop,0.8905176309921691,1145.7805849959022,0.36716553271862934
A,billing,mobile,0.8244081883824921,1262.466905715218,0.38698454793642817
A,technical,mobile,0.8367443168462314,1191.914272649139,0.3244979394007374
A,billing,desktop,0.8747387647822666,1052.654462943403,0.38897308854217316
A,billing,mobile,0.8595243898920358,1368.2786784345706,0.3903147310097519
A,billing,mobile,0.8806514348507277,1548.006108302589,0.4270143972017848
A,billing,mobile,0.8928324962448554,1229.4197188535861,0.41116404566276854
A,technical,mobile,0.9164846377178365,1064.3897565396,0.34008039375239774
A,billing,desktop,0.8864750610970454,967.6559212419787,0.45420991220217716
A,billing,mobile,0.9143250821913101,1238.6963971831772,0.4105151520110998
A,account,mobile,0.893223720740506,1365.5816014974387,0.40991967585887434
A,billing,mobile,0.7912266716823064,1271.2751619743071,0.3995408823307431
A,account,mobile,0.8430332303090623,1199.639423862172,0.374112127638889
A,technical,desktop,0.8827956222139193,1111.6092522316042,0.4108901169874363
A,technical,desktop,0.8295152628579446,1036.1754550922865,0.42377942179642913
A,technical,mobile,0.9199964364998102,1325.2126989487324,0.3126552154327223
A,technical,mobile,0.9665375416171849,1337.0657432078378,0.3730619581326952
A,account,mobile,0.9509380925848658,968.14053199639,0.3872526514798206
A,billing,mobile,0.8793278564534897,1438.4758467271026,0.4128085302847139
A,technical,mobile,0.9645363068424976,1286.1106831341,0.4596655502963563
A,billing,mobile,0.8974333728601056,1409.939196771869,0.3614129592701609
A,account,desktop,0.8731457014440981,998.6808377272328,0.3751019076591079
A,account,mobile,0.859329866822953,995.1263766876841,0.37437329446767253
A,account,desktop,0.8748765156755935,1177.6546035349054,0.35992362049477294
A,technical,desktop,0.8705911590729386,1275.4176640342791,0.3826406752443869
A,billing,mobile,0.8985208111187744,1469.4541234390445,0.4385401109993986
A,billing,desktop,0.8980286990524933,1305.9118370722697,0.34730822523178273
A,billing,desktop,0.8901523010076707,1163.597808478195,0.4213907197576452
A,account,desktop,0.9118469084873175,1046.0446188501162,0.31490488849908327
A,technical,desktop,0.9495323137393171,1384.5000859078725,0.3719331001778897
A,account,desktop,0.9374777067720662,1055.294186137393,0.3835255349891007
A,account,desktop,0.8157551015775049,1444.2702832158482,0.4837429836457033
A,billing,mobile,0.7623039432549022,1157.3423025590237,0.3862598847623656
A,account,desktop,0.9367159955619637,1438.5873108926776,0.28993782632745413
A,billing,desktop,0.821656065079229,1301.8396935088917,0.3000555546569375
A,technical,desktop,0.8787617299053658,1179.4506765836313,0.4017014793173341
A,billing,mobile,0.8314943486970321,1122.090544226081,0.4306885427894955
A,technical,desktop,0.799900978120999,1148.863818398088,0.41877279288136265
A,billing,mobile,0.9170731364102395,1264.2475038562857,0.40837850529004954
A,account,desktop,0.9279577580151324,1211.5734744326576,0.4581129798752834
A,account,mobile,0.861174479963664,1110.9282887896943,0.37302043896314346
A,technical,mobile,0.7604478853927545,1175.155288452355,0.4447455278013413
A,technical,desktop,0.8626877775873759,1211.7865544578724,0.31839925574867917
A,technical,desktop,0.9095902002701274,880.6898858377782,0.3547526083530967
A,billing,mobile,0.8160544215612936,1268.7252172183048,0.3096479302534092
A,billing,desktop,0.8991679959889578,1053.0418162924789,0.3862577349665104
A,technical,mobile,0.8892345075413502,1027.0001395191382,0.3976869391366829
A,account,mobile,0.9189645749800545,946.8983479333934,0.40570507461132604
A,billing,mobile,0.8959790184207077,930.9161253198165,0.4030941676443568
A,billing,mobile,0.8413465529559222,996.6828745331566,0.35362233345941363
A,billing,mobile,0.9498285750832246,1093.6468563554265,0.39048795777933926
A,technical,desktop,0.8820735213486515,1492.9888706289853,0.3251276665697126
A,technical,mobile,0.8886347730245034,1121.1180486157193,0.46816144875661253
A,technical,mobile,0.8433366020463402,1226.6625159402047,0.38481869635509997
A,technical,desktop,0.8678358874404245,1260.0722079759494,0.37555569404781547
A,technical,mobile,0.845759864298655,1219.6597779323772,0.47944701642220416
A,account,desktop,0.8813526970038289,1188.383480891101,0.33788767332253855
A,account,desktop,0.9755854240071172,1020.7059354601133,0.34372064429840155
A,technical,desktop,0.8214049428534322,1417.6391322418817,0.34518898375657175
A,billing,mobile,0.8093219301061629,1471.0794965456828,0.39660643091502595
A,technical,mobile,0.9635585163746805,947.6011958815972,0.4215815814818799
A,account,mobile,0.8795338161424067,1046.395711367043,0.43698377340589173
A,account,desktop,0.8565463630670042,1158.028448643449,0.5285997658747484
A,billing,mobile,0.9419952343698038,1055.3193307634713,0.28752837728996183
A,account,desktop,0.8597192230131568,1275.8948330183798,0.4304367794562209
A,technical,mobile,0.9813004856773468,1090.759169639008,0.3721434713713885
A,billing,desktop,0.9238962935669635,1524.7584101709904,0.37067924255556134
A,technical,mobile,0.8656044295927149,1378.5822891515395,0.36901139358730617
A,technical,mobile,0.9978654106632752,1231.8861045948322,0.3545615164596013
A,billing,mobile,0.8597142538498331,1354.0479394979598,0.4842262417301726
A,technical,desktop,0.9271047686004653,1365.8850636535963,0.4421148663506952
A,account,desktop,0.9049646290203246,1115.4078767912636,0.40115979892786874
A,technical,mobile,0.95508706446994,1077.5674133187053,0.46755078762435004
A,billing,mobile,0.9680755598363426,1211.7214594454472,0.3243735517350562
A,billing,desktop,0.8916002074532884,1329.2454186746916,0.3334647434334537
A,billing,desktop,0.8523291064826908,1220.8590597980126,0.29110161339026563
A,technical,desktop,0.9129986071469558,963.4505276713504,0.36502927299383564
A,billing,mobile,0.8561142315123947,1079.5763334073736,0.4080849263352377
A,billing,desktop,0.9906693623763312,1188.9040704608433,0.40514292889661674
A,technical,mobile,0.8968267665541368,1188.6501593511255,0.40746709555299404
A,account,desktop,0.8717339224343946,1495.8813265184713,0.3294471584466959
A,technical,mobile,0.8992340152932454,992.1018086401502,0.4401577371307011
A,billing,desktop,0.8226436855235152,1275.8383862753813,0.41198137591194994
A,billing,desktop,0.8414192980744675,1423.3669662492434,0.4366527140733
A,technical,desktop,0.9500206953972212,1540.7174618134195,0.30536189112049744
A,account,desktop,0.8571552860514302,1139.3403865224059,0.4155745429398895
A,billing,desktop,0.8376544508659031,1273.7144179080299,0.3406117380041237
A,billing,mobile,0.9168326376263644,1285.464053579797,0.38013383737243195
A,billing,desktop,0.9492852077331498,1229.3222597329936,0.4267182449318192
A,technical,desktop,0.9259476655332534,1185.1732198141042,0.4045546803127957
A,billing,desktop,0.9398023842902908,1265.396308425007,0.3574230010110341
A,account,mobile,0.8521602455715269,820.1630872170472,0.40031365780922096
B,billing,desktop,0.87502093815362,1482.7163651171704,0.6434197040262838
B,billing,mobile,0.9814866208939587,1442.2585667384878,0.6745160690370673
B,account,desktop,0.9805698277245796,1581.1362777841484,0.614981014207654
B,billing,desktop,0.882586835562369,1631.425375078685,0.6645591906098238
B,technical,mobile,0.9809388821877429,1399.7482207729797,0.6851588838406809
B,technical,desktop,1.0168965959206275,1490.8386492971435,0.6421352122036499
B,technical,mobile,0.8838727596877792,1341.233904953752,0.5056999612726003
B,account,mobile,0.8941248589492867,1125.290847376059,0.6765176717064717
B,billing,desktop,0.9908830733421751,1530.0689447120594,0.6791649181884366
B,technical,mobile,0.9535747655412824,1591.3358034381947,0.595586121892164
B,account,desktop,0.9675738137619762,1539.310021363009,0.5472490371141989
B,billing,desktop,0.9570294608200248,1207.565742336845,0.7680703320403173
B,account,mobile,0.9595347960464071,1447.3725854885288,0.6893156408715522
B,technical,mobile,0.8736763935844458,1167.2478359923377,0.6316735175262632
B,technical,mobile,0.9923658853310724,1705.4551661481278,0.559037369348201
B,technical,mobile,0.9984794996213886,1337.0918126822871,0.5842548137262924
B,account,desktop,0.9285304627965986,1688.3105414189845,0.7542072317428985
B,account,desktop,0.9378261525093068,1641.8804465526218,0.6610129552694437
B,technical,mobile,0.8634446248722139,1364.9114471195908,0.6059530346399435
B,account,desktop,0.9657127378008917,1330.0822573098383,0.6907751384979726
B,technical,desktop,0.9686028720857072,1552.5555324579507,0.5848481450042942
B,technical,desktop,0.9368904491500344,1373.3513944225394,0.7700674424224303
B,billing,desktop,0.9962176679935251,1515.3726963237311,0.758224042791738
B,account,mobile,0.9232961384510029,1427.5758613789621,0.6126740743037778
B,technical,mobile,0.9682302962946799,1232.826237830155,0.5997063802375312
B,technical,desktop,0.8890167830653941,1165.4297971313313,0.44054934410461766
B,account,mobile,0.9388223924562881,1534.0026372741895,0.5314735382758906
B,billing,mobile,0.9312822871048582,1415.7663380504061,0.5428424180033795
B,billing,mobile,0.9512653961020471,1417.0365274628803,0.6608152272789909
B,technical,desktop,0.921523653558332,1604.3795758640679,0.6239013036446912
B,account,desktop,0.9334263702164165,1676.0163414948668,0.5423731610067807
B,billing,desktop,0.9813023585720753,1459.1182917957285,0.6275068766028354
B,account,mobile,0.918161788138089,1448.9101939635207,0.6904269718117879
B,account,desktop,0.859671144963066,1575.0214549670825,0.692227147993247
B,technical,desktop,1.027479195210271,1296.4596645450638,0.49802637753128953
B,billing,mobile,1.0090727039345242,1533.4729582121545,0.6397389215612935
B,technical,desktop,0.875386865244719,1582.7828957733232,0.5393327378422712
B,billing,desktop,0.9744853902622597,1602.0345312626444,0.7221382957712219
B,billing,mobile,0.9148512614724328,1209.4870946246303,0.7127317133082799
B,billing,mobile,0.9531743607665529,1385.796709528659,0.5781578218940433
B,billing,mobile,0.9547112064506746,1368.26051207648,0.588716383807968
B,billing,desktop,0.9282796099841838,1514.983043161382,0.6130986359601355
B,account,desktop,0.9008117167206802,1572.1116869651976,0.46977652842149287
B,technical,desktop,0.9054729473841869,1724.5065611168973,0.6768774538752461
B,account,mobile,0.8941904042259379,1425.755177944789,0.6281724362927895
B,billing,mobile,0.8984088895884778,1425.3641252536179,0.7276140066054287
B,technical,desktop,0.9366410854975322,1672.450802831812,0.5621272625629958
B,billing,desktop,0.9042120005444624,1544.4865407795457,0.6004701641400055
B,technical,mobile,0.9741026032856309,1690.147726678196,0.5294779793568708
B,account,mobile,1.0143623077667963,1543.3092004514754,0.5696567549204598
B,technical,mobile,0.9109973379314978,1326.4325071930093,0.5554414403145425
B,technical,mobile,0.9519702250267688,1300.030746783329,0.7296778943077157
B,technical,desktop,0.9649842555151467,1267.2731626411605,0.5941390520998886
B,technical,mobile,0.9636001135459636,1599.307775213771,0.6599340547795691
B,technical,desktop,0.9437977633958043,1678.2895234630512,0.6195389276910557
B,billing,desktop,0.977134120917986,1777.404321207957,0.548442778718975
B,technical,desktop,0.9641124476340328,1626.465799848486,0.6365359661462686
B,technical,mobile,0.8781168788836351,1674.4257866302478,0.6979282665490876
B,account,mobile,0.9834578032194636,1412.9975501019474,0.5533792485965319
B,technical,mobile,0.9843645418633371,1326.5376274884215,0.7147290232585103
B,account,mobile,0.9018356947910708,1627.511899862633,0.5820223262817843
B,billing,desktop,0.94189689177238,1562.6521128359102,0.6113612859141727
B,technical,mobile,0.9741664496405534,1516.1166561511338,0.6924546498408038
B,account,mobile,0.9295343090210318,1558.1057220949485,0.596925107422441
B,account,desktop,0.9936489023883005,1548.4778223687308,0.6530059887468693
B,billing,mobile,1.058193624730968,1692.5725289780341,0.6248247336969526
B,technical,desktop,0.9007006983682508,1694.2478377225434,0.6603494405363055
B,technical,desktop,0.8709477698423111,1581.633052851052,0.45954087155812023
B,account,desktop,0.9551909297802438,1626.8704308844392,0.5036254547833534
B,technical,desktop,0.9760781252563071,1577.1093828637163,0.6992773604837471
B,account,desktop,0.9284566813077615,1430.8245401948072,0.732974512451924
B,technical,desktop,1.0126630331660516,1613.484701236971,0.5771610637174783
B,account,desktop,0.8730697100138375,1290.8257396711108,0.6304777318263093
B,technical,desktop,0.9746459311515805,1658.0837328443824,0.6735775402321842
B,billing,mobile,0.9097069589620552,1320.8215590350947,0.7054574081326963
B,technical,mobile,1.0259688953103647,1542.87049301921,0.48778581826633216
B,technical,mobile,1.0396257676584058,1373.226906236076,0.5791167802417299
B,billing,mobile,0.9016671706108326,1583.008347461164,0.62339364961201
B,technical,desktop,0.9125221432045709,1494.9112161108137,0.706251215778884
B,billing,mobile,0.9829793943489901,1260.7866062755002,0.8498744386977196
B,technical,desktop,0.9206434675105242,1563.1049446527718,0.6317595418552225
B,account,mobile,0.937729439103388,1413.3118834750935,0.5374418030316809
B,account,mobile,0.9412694210271204,1632.1720081220053,0.6821814461761039
B,technical,mobile,0.8440163421901171,1500.198853310161,0.7556796631632569
B,technical,desktop,0.9393081126952881,1559.3131478082057,0.6586411296783601
B,technical,mobile,0.9055136112967912,1356.3646567477183,0.5774681163876566
B,account,desktop,0.9153438588800114,1411.6001652858956,0.7266395153184015
B,technical,desktop,1.0121816001734407,1431.2042045848373,0.7030836494798748
B,account,mobile,0.8771746552860371,1628.5053720363833,0.5679135324643501
B,billing,mobile,0.9806602593373988,1751.6065631708234,0.6805140494027474
B,account,mobile,0.9260518534834096,1379.2242372385685,0.7297812454127098
B,account,desktop,0.9260119915752082,1661.527221698652,0.7445512034047115
B,billing,mobile,0.9795185948025855,1174.5483873411447,0.6446840819752435
B,account,desktop,0.9570025647284445,1320.8715898361565,0.6213536443056545
B,technical,desktop,0.9685306498609765,1356.1832315719837,0.748181905766501
B,technical,mobile,0.988409233026643,1297.1236965838916,0.5531871597615292
B,account,mobile,0.9234345808408339,1262.461741531863,0.6850863432736805
B,technical,desktop,0.9093881632746125,1561.9498368206696,0.5403978698108457
B,account,desktop,0.88574247367211,1467.8898453408208,0.7352301017807682
B,technical,desktop,0.8987294735010521,1556.9108096407665,0.6293563587511071
B,technical,mobile,1.0874547212654362,1603.570902918227,0.7514866588517976
B,account,desktop,1.0022339790368393,1539.84254897588,0.6893130205084422
B,technical,mobile,0.8724462816895989,1598.6644764225562,0.5521423815950456
B,account,desktop,0.8738771021628214,1489.5701570636595,0.7639702185661795
B,technical,desktop,0.9640933030859246,1321.9509917541384,0.7740996213142184
B,technical,mobile,0.9673632398688983,1658.6721271231195,0.7205829194079373
B,billing,desktop,0.9674441917658682,1411.633180082831,0.5890729707971024
B,billing,mobile,0.9272522103223151,1359.6605551856362,0.6255188836514073
B,account,mobile,0.933727286999855,1473.3123186293403,0.6616341773924608
B,billing,desktop,0.9563939762079678,1363.078362105523,0.5937031680534853
B,account,mobile,0.9442946503146664,1437.3854427015851,0.7853877257970564
B,billing,mobile,0.8290349813626232,1551.60808823452,0.6615461177380829
B,technical,desktop,0.9285100184712403,1552.251260886919,0.4337321562314115
B,account,mobile,0.8974296782869843,1365.3254900361555,0.6771484650204976
B,account,mobile,0.9487605709454255,1426.8441940576884,0.622147408254615
B,technical,mobile,1.0892629501301705,1661.1499507155365,0.6440058755105242
B,account,desktop,0.9583740832737152,1574.4600176600911,0.6205104507371441
B,account,mobile,0.92432351569138,1811.2597559022813,0.714563713328535
B,billing,desktop,0.9860900750988626,1677.0192260612291,0.7395750222842705
B,account,desktop,0.9641343943604606,1671.643960283991,0.6726442529806923
B,technical,mobile,0.961004724522592,1291.8197174316297,0.6228551050289473
B,billing,mobile,0.9703425296607835,1614.5790527450133,0.6466930236152664
B,billing,mobile,1.042827178241477,1492.0339797454635,0.6515679693262103
B,technical,desktop,0.8834555782337041,1417.3527294692626,0.5858055968108131
B,technical,mobile,0.9636816038405727,1525.2023010798794,0.6963142918856988
B,billing,mobile,0.893680943500923,1641.7817301917225,0.6868033859088373
B,account,mobile,0.9677756323171124,1575.1247386506318,0.7732352991821339
B,billing,mobile,0.8940656744256952,1368.228929798691,0.7504279824230781
B,technical,mobile,0.9191316593197457,1611.3688370388932,0.5951460065927896
B,billing,desktop,0.9252455042881046,1404.3618686886055,0.7156238699607171
B,technical,desktop,0.9887908359672354,1532.502467844643,0.5739237293524423
B,billing,mobile,0.9859227221971206,1454.4974898784299,0.705674568075268
B,account,mobile,0.8777141311776807,1467.170062239656,0.6086708640991914
B,billing,mobile,0.9427467055499924,1614.9364462560764,0.5681397421299532
B,billing,mobile,0.9045210072625414,1343.9709420276154,0.6724036274157924
B,technical,desktop,0.8770747544662332,1791.77926114154,0.43603462974766877
B,technical,mobile,0.9291491474787814,1226.8370896058254,0.5099219540475818
B,technical,desktop,0.924575860577209,1410.3498475117715,0.6358006492980574
B,billing,desktop,1.0613358243172761,1555.5317834912612,0.6565953413307875
B,account,mobile,0.9616479912680348,1587.6471249652964,0.6204544983873449
B,technical,desktop,0.871119124962288,1484.9286419142443,0.5236450961025921
B,technical,desktop,0.9117612997914528,1491.3913945497686,0.5845686526289195
B,billing,desktop,0.9910691647714699,1561.5825127991425,0.6812967461789915
B,technical,desktop,1.0444221386434962,1465.339578381348,0.6965425416502691
B,account,mobile,0.860700834388102,1708.9771886902358,0.6487021505923247
B,account,mobile,0.8460037807430477,1625.9023671347404,0.7425467024829592
B,technical,desktop,1.0335482587685891,1630.9236526508453,0.6817917618767387
B,technical,mobile,0.9594807088685451,1355.0764914944375,0.590203547683343
B,billing,mobile,0.8965853634061817,1488.0917363391445,0.6275598357270706
B,account,mobile,0.9667314543061217,1454.9301076918944,0.5377707074233716
B,account,mobile,0.808212613049156,1349.15979364658,0.6413488807686867
B,technical,mobile,0.940168775329858,1554.024627591865,0.7389680495377071
B,billing,desktop,0.9563910586421542,1419.3531363330276,0.7048232067768775
B,account,mobile,0.9862135069768915,1598.3105744775355,0.7621607460735298
B,account,mobile,0.889305202385373,1339.4712655658502,0.6257691804960805
B,billing,mobile,0.9442843580701679,1757.8560919262732,0.7576879835611406
B,billing,mobile,0.8937287686970206,1365.5501012111908,0.6345356618841624
B,account,desktop,0.9527691877837158,1532.8953505800655,0.7677268066055916
B,account,desktop,0.8952326838818487,1618.7788965582101,0.6482514602046301
B,billing,desktop,0.9195949580419889,1414.403935469983,0.7065785099043421
B,account,desktop,0.8902092302604885,1627.8702965149425,0.7680089891447884
B,technical,mobile,0.9725568120911828,1315.6224603299377,0.6345257897135036
B,technical,desktop,0.9829225558328332,1717.817654877384,0.667471119003534
B,billing,mobile,0.9282689715021293,1502.1223897448638,0.7531090740165042
B,billing,mobile,0.9419118997480014,1410.5382888046681,0.6393597468855949
B,billing,mobile,0.8675704292683227,1455.122734135885,0.5443286173995071
B,technical,mobile,0.9250161675996605,1621.337890408908,0.8214405643667928
B,account,mobile,0.9374897691479127,1412.3317062224341,0.612418842853029
B,technical,desktop,1.0710396545514986,1387.5963465865834,0.6627004840750035
B,account,desktop,0.8844016487112918,1466.7695103624392,0.7424805335560902
B,technical,desktop,1.0132088619376218,1323.4556830845047,0.6013204877015039
B,account,desktop,0.9898429386732903,1773.0815861912724,0.5693705669422297
B,technical,mobile,0.9540318202245067,1415.0408113177914,0.6702989837419867
B,billing,desktop,1.0279310242097566,1624.7425179270606,0.5065538881670089
B,technical,mobile,0.9586052736303431,1531.4205125471658,0.6269675138505664
B,account,desktop,0.9594579597833964,1352.3198924277049,0.6696030931452325
B,technical,mobile,0.9373439673491227,1499.1067936180907,0.6284038482539869
B,technical,mobile,1.0011784441209313,1617.6004168966122,0.5265239245451403
B,technical,desktop,0.9948234616905441,1471.760799737054,0.777534236496321
B,billing,mobile,0.9087161356251894,1678.966941877654,0.6582830523159341
B,technical,mobile,0.8740376402700616,1653.2273089172795,0.7644921694209393
B,billing,desktop,0.9298509681302171,1637.8372281987495,0.6291970999855644
B,billing,mobile,0.8999980717801176,1431.0514841590505,0.579599041464739
B,technical,desktop,0.9368237712692322,1338.023632832777,0.6715344736204129
B,technical,desktop,1.001871906734207,1407.961859195581,0.6327370298937425
B,technical,desktop,0.9171349172456604,1529.4361411000082,0.5557790833606914
B,account,mobile,0.9378588309344212,1581.8680070298533,0.7675827407029997
B,technical,mobile,0.9429011367404198,1174.2642892859328,0.6002183821684803
B,billing,mobile,0.9824215441102642,1498.7830197582375,0.5027786892163546
B,technical,desktop,0.8276555333007697,1523.7133837984777,0.7562532843165867
B,account,mobile,0.9096649852617351,1458.3683615526672,0.6096561587349901
B,technical,desktop,0.9505641846139736,1693.6910758523818,0.60137408859075
B,account,desktop,1.000003947821343,1563.2670111376306,0.508768993037602
B,account,mobile,0.9154048776246897,1696.5287862121345,0.7892753189277593
B,technical,desktop,0.8461723646979062,1467.6059219474653,0.546841553023225
B,billing,mobile,0.9709855722983067,1640.6216238760387,0.654675958456452
B,account,mobile,0.9082318805587185,1745.259959179128,0.7230096258032352
B,technical,mobile,0.8805166670454819,1696.7540173908992,0.6837373546402478
B,technical,mobile,0.9087827305143388,1336.1787609856901,0.6452276550406247
B,billing,mobile,0.9307737321172075,1461.948588368643,0.5138667313370067
B,account,desktop,0.9097627667730893,1448.2252941825304,0.5852220131386173
B,account,desktop,0.8297216971450465,1573.3881802614492,0.6650240270434018
B,technical,desktop,0.9848533098443566,1602.95303325218,0.5870260744010403
B,technical,mobile,1.003743752063936,1374.1660988961396,0.6662687567999015
B,billing,mobile,0.9725760995669752,1510.1757770875406,0.7045394727052113
B,billing,mobile,0.8831157164787591,1197.0109001765795,0.7270002308640081
B,account,desktop,0.9299254233026241,1716.2917508702835,0.5519056513749854
B,account,mobile,0.9396739342385271,1423.143863898496,0.8257316843983163
B,technical,desktop,0.9699397194780954,1508.3795909766745,0.7113983475643305
B,account,desktop,0.9734170244359039,1453.5525429017907,0.649862867706475
B,billing,mobile,0.9032913100610751,1671.9041362520122,0.7371629266461313
B,billing,mobile,0.944099777820678,1074.3740337903932,0.8392326217599979
B,technical,desktop,0.962864020230762,1497.5084486511137,0.5349023919154504
B,billing,mobile,1.0127911161073382,1484.1271863753452,0.6319789886006917
B,billing,desktop,0.9752253269912361,1431.9545418612477,0.45972546721013374
B,billing,mobile,0.9794528343687758,1758.933981845345,0.665412122611842
B,billing,mobile,0.944191331396468,1366.9005811716343,0.6792315393540113
B,technical,desktop,1.010522957260175,1615.7694265853493,0.6468670307645793
B,technical,mobile,0.9604881397979748,1553.4379183059125,0.5976373143201352
B,account,desktop,0.8969456044913214,1689.2278878803274,0.48603883870493403
B,billing,mobile,1.0101684985062596,1399.9216372833741,0.6798826946729415
B,account,desktop,0.9748951636269513,1390.0546651314362,0.7664347587132261
B,technical,desktop,0.9178477989435758,1664.4104861216097,0.6027185235413255
B,technical,mobile,0.9160253516300377,1563.7981962495166,0.6852047943218517
B,technical,desktop,0.9548287772570381,1268.2593979984863,0.524548454926396
B,technical,mobile,0.9631592397633791,1419.1042478305094,0.6865770450954012
B,technical,mobile,0.9498646132815602,1557.957398077209,0.6185294161804274
B,technical,mobile,0.9555654336721442,1625.6646332319883,0.5890065639517669
B,technical,desktop,1.024997868728819,1398.1154020210568,0.5891709087027096
B,billing,desktop,0.9935771576117443,1062.8616015274588,0.6185110734373592
B,account,mobile,0.9495317795632512,1578.483477860555,0.6805946652554029
B,technical,mobile,0.9870655290383741,1316.9518965084037,0.5450269439043586
B,billing,desktop,0.8883738048236229,1197.3991802816383,0.6182307734745718
B,billing,mobile,0.9598963524973404,1075.151111252379,0.6466822577600682
B,account,mobile,1.0304653174866554,1622.0971290296611,0.5620768620374513
B,technical,desktop,0.9290977052303813,1519.292617560745,0.7937332161340014
B,account,mobile,0.8976183035690457,1466.1515428931623,0.5817203615950927
B,technical,desktop,0.9073955555703469,1708.3536544444141,0.5964450469093208
B,billing,mobile,0.8855183481328806,1595.5987024534609,0.5717353640142002
B,billing,desktop,0.9007619045936148,1742.4450064082876,0.7938784069710494
B,billing,mobile,0.9214745950704984,1291.0896791749506,0.6942324182879586
B,billing,mobile,0.8697216490410679,1494.8174064069055,0.5750726395005087
B,account,desktop,0.9407809166974801,1257.4929937577979,0.7384985247087975
B,technical,mobile,0.9851138586893323,1465.5926502216798,0.6660558955431103
B,technical,desktop,0.8946121909926539,1462.7076219349983,0.6705802736889201
B,account,mobile,1.0159641961820884,1593.9920455894605,0.6224418232998038
B,technical,desktop,0.9655396044263796,1506.8345821712846,0.5900467210434421
B,billing,desktop,0.9915290292812028,1593.5110707419874,0.6770212879243681
B,technical,desktop,0.9071082723073931,1605.5160199708341,0.6063930216003528
B,billing,desktop,0.9827262613533307,1823.2393016074714,0.7953404503660084
B,account,mobile,0.8854033049802343,1452.7055017070813,0.5484567115805516
B,technical,mobile,0.9845123750418254,1358.846594900043,0.7728925418283956
B,account,desktop,0.9485919669896765,1536.9125422974614,0.641094492096176
B,technical,desktop,0.9676625609992391,1379.6579959290684,0.6739268587216884
B,billing,desktop,0.8812202697187573,1722.2941152654803,0.7166526213303548
B,account,mobile,0.8952465078861697,1457.517294158215,0.5995800563996452
B,technical,mobile,0.9698614109126692,1415.1635448189015,0.7191398707758909
B,billing,mobile,0.89258259978879,1429.3026418273323,0.4333964915695058
B,account,mobile,0.9631603146049561,1607.762613520746,0.5924008373422449
B,account,desktop,0.8716431096769877,1476.3379525152773,0.5760749754127148
B,technical,desktop,0.9824087106333333,1403.7499769804426,0.5497195190102591
B,technical,desktop,0.8783738342615744,1749.8027876435297,0.6328036129536839
B,technical,mobile,0.9676149968839761,1371.5745239007374,0.6808599974545356
B,billing,mobile,0.9712815466822999,1505.334911104949,0.7062127998799445
B,technical,mobile,0.9051614090785212,1597.8459227415347,0.6692701405760326
B,account,desktop,0.9691013283542362,1255.299733437439,0.5967445228085163
B,account,desktop,0.9530221131666777,1572.0390752108888,0.6795213150260134
B,technical,mobile,0.9130579071903631,1341.7338486779327,0.6599428555880681
B,technical,desktop,0.8895722657961895,1623.4174171251004,0.7248844934348813
B,account,mobile,0.841868715416371,1355.6023482121536,0.7121549362345213
B,billing,mobile,0.9574825023649847,1603.915354777329,0.6524381131136503
B,technical,desktop,0.8617598614318972,1665.874959944207,0.5782197595070995
B,technical,mobile,0.9447672099720653,1629.2154788449207,0.5977639875334335
B,account,desktop,0.9268275891958875,1537.6974972357154,0.6060168512289573
B,technical,mobile,0.9739571387719097,1465.3048585605452,0.6247786932866995
B,billing,desktop,0.9248977250255067,1413.5370635497734,0.6714440342071802
B,account,desktop,0.9235276106826453,1720.6552036225655,0.7072139512102447
B,technical,desktop,0.9765935352144147,1395.0757169748535,0.6459105045587699
B,account,mobile,0.9567529014542058,1344.4400889645005,0.6512899830320378
B,technical,mobile,0.9558077978591388,1599.8053402549244,0.6614645044000003
B,technical,desktop,0.9634633794904263,1380.5794795220256,0.6087275749494128
B,technical,desktop,0.8632213938396447,1357.4904753800809,0.5759686193885636
B,billing,mobile,0.977839433999349,1283.4593606745352,0.5095649682151432
B,billing,mobile,0.9706234397006801,1427.5635240809224,0.5943880513538502
B,account,mobile,0.8891658435711751,1487.592746415526,0.687851636261423
B,technical,desktop,0.9277959763162898,1536.4637591491048,0.5937670849568346
B,technical,mobile,0.9380346356186184,1642.6959366449225,0.6309754370059248
B,billing,mobile,0.9332751607799133,1579.034688549869,0.6873145029929854
B,technical,desktop,0.9566929983284267,1471.369167067023,0.6916551597138135
B,billing,mobile,1.011568339091559,1470.270648543042,0.5636373718267169
B,technical,mobile,0.9940883363836414,1576.5236203372774,0.7297647485162914
B,account,mobile,0.8743890403284297,1690.8855244392855,0.7401880071484388
